username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-31 23:09;0;0;"World EV Sales Up 39% In November, Tesla Model S And Nissan LEAF Battle For 2016 Title In December http:// bit.ly/2itg7Yl";;;;"815334199519539200";https://twitter.com/petecrosby/status/815334199519539200
;2016-12-31 22:29;0;0;"Wednesday. November 16, 2016 WHAT: #teslamodels . SYNOPSIS: Invited by therealjacquielee to a… https://www. instagram.com/p/BOssQRPAbMQ/";;;#teslamodels;"815323919452409856";https://twitter.com/MikeADean/status/815323919452409856
;2016-12-31 22:25;0;0;"Wednesday. November 16, 2016 WHAT: #teslamodels . SYNOPSIS: Invited by therealjacquielee to a… https://www. instagram.com/p/BOsr4JiAY_F/";;;#teslamodels;"815323090750238720";https://twitter.com/MikeADean/status/815323090750238720
;2016-12-31 22:23;0;0;"2015 Tesla Model S Model S 2015 Tesla Model S 60 WITH Autopilot and Autopark! 25K miles. FULL WARRANTY! http:// cardeal.tv/2015-tesla-mod el-s-model-s-2015-tesla-model-s-60-with-autopilot-and-autopark-25k-miles-full-warranty/ …";;;;"815322467631767553";https://twitter.com/CarDealTV/status/815322467631767553
;2016-12-31 22:17;0;0;"Lucid Motors Air : de la concurrence dans l’air pour la Tesla Model S - FrAndroid http:// fb.me/8igRWC0Ov";;;;"815321110711570438";https://twitter.com/florvilromel/status/815321110711570438
;2016-12-31 21:34;0;0;"Vídeo análisis del nuevo Tesla Model S 2017 #motor http://www. circuitodeprueba.com/analisis-nuevo -tesla-model-s-2017/ …";;;#motor;"815310081566896128";https://twitter.com/Trinadores/status/815310081566896128
;2016-12-31 21:20;0;0;"Vídeo análisis del nuevo Tesla Model S 2017 #Motor http://www. circuitodeprueba.com/analisis-nuevo -tesla-model-s-2017/ …";;;#Motor;"815306676039520257";https://twitter.com/IngridBiescas/status/815306676039520257
;2016-12-31 20:33;0;1;"My son beat me to owning a #TeslaModelS first. https://www. instagram.com/p/BOsfFHcDU0q/";;;#TeslaModelS;"815294948757082113";https://twitter.com/candidpaul/status/815294948757082113
;2016-12-31 20:26;0;0;"Vídeo análisis del nuevo Tesla Model S 2017 #motor http://www. circuitodeprueba.com/analisis-nuevo -tesla-model-s-2017/ …";;;#motor;"815292976742154240";https://twitter.com/Textweets/status/815292976742154240
;2016-12-31 20:14;0;0;"Vídeo análisis del nuevo Tesla Model S 2017 #Motor http://www. circuitodeprueba.com/analisis-nuevo -tesla-model-s-2017/ …";;;#Motor;"815289946965737473";https://twitter.com/DeyaniraMorata/status/815289946965737473
