username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-31 23:59;0;0;"Gostei de um vídeo @YouTube http:// youtu.be/rcL0CA65HCk?aL exus … IS 250 F Sport v BMW 320i Sport Comparison";;@YouTube;;"815346794876063744";https://twitter.com/tonitksato/status/815346794876063744
;2016-12-31 23:58;0;13;"幸輝の BMW で朝ごはんや pic.twitter.com/2h93HVY0fa";;;;"815346467049074690";https://twitter.com/yakyubaka540/status/815346467049074690
;2016-12-31 23:57;0;0;"Which boxer-engined BMW is right for you? We test them all back-to-back to find out - http:// ow.ly/WZMl307yp2l pic.twitter.com/sQ7FTYZqif";;;;"815346271351230464";https://twitter.com/Michal92B/status/815346271351230464
;2016-12-31 23:57;0;1;"#MüslümanYılbaşıKutlamaz aMa Samsung Apple LG HTC ile Tweet atar tofaşa binmez bmw den inmez cumayi internet üzerinden kılar";;;#MüslümanYılbaşıKutlamaz;"815346256931418112";https://twitter.com/volkanpekerr/status/815346256931418112
;2016-12-31 23:57;0;0;"desde que anduvo prometiendo BMW promoviendo el TLC , empecé a dudar de sus promesas pues : dónde está mi BMW ?";;;;"815346240833646596";https://twitter.com/GabazzoneEnrico/status/815346240833646596
;2016-12-31 23:57;0;0;"#Luxury BMW Vision Self Driving Car World Premiere http:// tinyurl.com/h2a3ons pic.twitter.com/NiNlAETdKp";;;#Luxury;"815346078308569092";https://twitter.com/AllLuxuryy/status/815346078308569092
;2016-12-31 23:55;0;0;"#Luxury BMW iNext concept previews electric sedan flagship to come in 2021 http:// tinyurl.com/z3v3f6f pic.twitter.com/iBqgbYnRx5";;;#Luxury;"815345644831436800";https://twitter.com/luxurycarcar/status/815345644831436800
;2016-12-31 23:55;1;0;"#BMW M3 4.0 Año 2013 Click » https:// goo.gl/8b0Wkh 25.586 kms $ 36.900.000 pic.twitter.com/AzzlR5GZ4C";;;#BMW;"815345560794316800";https://twitter.com/JMD_AUTOS/status/815345560794316800
;2016-12-31 23:54;0;0;"Faceoff: BMW i3 REx vs. Chevrolet Volt #BMWi3 ... http:// dlvr.it/N0srxG #BMWi3";;;#BMWi3 #BMWi3;"815345441399111680";https://twitter.com/brittawalkk/status/815345441399111680
;2016-12-31 23:54;0;0;"#bmw #auction 1971 BMW 2002 Base Sedan 2-Door 1971 BMW 2002 Base Sedan 2-Door 2.0L http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=162333628794&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter …";;;#bmw #auction;"815345325858648064";https://twitter.com/BMW__news/status/815345325858648064
;2016-12-31 23:51;0;1;"【i8】 スポーツカーにプラグインハイブリッドを導入した革新的なモデル。BMWの特徴である50:50の理想的な重量配分を実現しており、走行安定性も充分となっている BMW pic.twitter.com/YAWzu15sCA";;;;"815344565343305728";https://twitter.com/WorldCars07/status/815344565343305728
;2016-12-31 23:48;0;0;"Sounding like a BMW advert is a fairly stock sound. Performing said track whilst on stilts is quirky though.";;;;"815343913540222977";https://twitter.com/IBWMJeff/status/815343913540222977
;2016-12-31 23:48;0;0;"Me ha gustado un vídeo de @YouTube ( http:// youtu.be/3VwgvIqXg3A?a - BMW M135 Vs VW Golf GTI - Top Gear - Series 21 - BBC).";;@YouTube;;"815343809211105284";https://twitter.com/alexbajanach/status/815343809211105284
;2016-12-31 23:46;0;0;"#gobabygo #bmw #m3 https://www. instagram.com/p/BOs1FWlAOAs/";;;#gobabygo #bmw #m3;"815343334843711489";https://twitter.com/InkieSkyes/status/815343334843711489
;2016-12-31 23:46;0;0;"Cuatro turbos se imponen en el nuevo BMW 750d #motor http://www. circuitodeprueba.com/cuatro-turbos- se-imponen-nuevo-bmw-750d/ …";;;#motor;"815343311942721536";https://twitter.com/Twittopsis/status/815343311942721536
;2016-12-31 23:45;0;0;"明けましておめでとう。今年はツーリングしようず";;;;"815343163585929216";https://twitter.com/matti_nb2/status/815343163585929216
;2016-12-31 23:45;0;0;"2017 BMW for my troubles";;;;"815343153934962692";https://twitter.com/VenusFlyTrpNoir/status/815343153934962692
;2016-12-31 23:45;0;0;"@j10802 @tatjana_orlova @sergfrolov @Semenova2 @Stropich @moto_avtodom @bmw _avtodom @sema_sorin Привет!";;@j10802 @tatjana_orlova @sergfrolov @Semenova2 @Stropich @moto_avtodom @bmw @sema_sorin;;"815343029955465216";https://twitter.com/tranzit_ua/status/815343029955465216
;2016-12-31 23:44;0;0;"BMW i3 gets a boost: new 94Ah version with bigger battery,... https:// goo.gl/fb/8WOscY #bmwi3";;;#bmwi3;"815342983809822723";https://twitter.com/joyceecoo/status/815342983809822723
;2016-12-31 23:44;0;0;"2007 BMW 3-Series Base Sedan 4-Door pic.twitter.com/ZTt6C26dNj";;;;"815342956962021377";https://twitter.com/jacksonriley191/status/815342956962021377
;2016-12-31 23:43;0;0;"2017 BMW i3 to feature a bigger battery with a range of 183 kilometres ##BMWi3 https:// goo.gl/fb/Naag5c";;;# #BMWi3;"815342707220549633";https://twitter.com/tiffadunn/status/815342707220549633
;2016-12-31 23:43;0;0;"THEY GAVE US A BMW !! || Casey Neistat ||: http:// youtu.be/KnhiAWpggv0?a via @YouTube";;@YouTube;;"815342692519514113";https://twitter.com/MrXperimental/status/815342692519514113
;2016-12-31 23:43;0;0;"BMW ３シリーズ E46後期 イカリング ⇒ https:// youtu.be/NjUUUv4v0vQ";;;;"815342654825250816";https://twitter.com/pavqxcuung916uf/status/815342654825250816
;2016-12-31 23:43;0;0;"2013 BMW 5 Series (528i) Start Up and Review 2.0 L 4-Cylinder Turbo ⇒ https:// youtu.be/_VIcMQQG10g";;;;"815342641613127680";https://twitter.com/w163gbxejaaunam/status/815342641613127680
;2016-12-31 23:42;0;0;"TEST BMW Z4 sDrive35is ⇒ https:// youtu.be/hWuVIuWiBmY";;;;"815342427615526912";https://twitter.com/BMW_Z4_siries/status/815342427615526912
;2016-12-31 23:42;0;0;"BMW X5 3.0i Walkaround ⇒ https:// youtu.be/zc1PQsQDU-g";;;;"815342423555485696";https://twitter.com/akf321bineeyrfq/status/815342423555485696
;2016-12-31 23:42;0;0;"#jobs Verkaufsberater/-in BMW : Firma: Manpower, Ort: Zürich, Datum: 31.12.2016 http:// dlvr.it/N0skcn #Verkauf #myjob";;;#jobs #Verkauf #myjob;"815342289811738624";https://twitter.com/myjob_ch/status/815342289811738624
;2016-12-31 23:41;0;0;"I liked a @YouTube video http:// youtu.be/u761kLWdY8s?a Audi Vs. Mercedes-Benz Vs. BMW - LED Technology";;@YouTube;;"815342191115636737";https://twitter.com/0HMS0/status/815342191115636737
;2016-12-31 23:41;0;0;"Messenger bag made from #repurposed car seat belts and car seat #leather ... bmw #735i #bmw735i #bmw5series ... http:// fb.me/1I5ZVWlxS";;;#repurposed #leather #735i #bmw735i #bmw5series;"815342030922588160";https://twitter.com/Mariclaro_CA/status/815342030922588160
;2016-12-31 23:41;0;0;"Messenger bag made from #repurposed car seat belts and car seat #leather ... bmw #735i #bmw735i … https://www. instagram.com/p/BOs0fLbASWA/";;;#repurposed #leather #735i #bmw735i;"815342022735360001";https://twitter.com/Mariclaro_CA/status/815342022735360001
;2016-12-31 23:40;0;0;"Musluman Yılbaşı Kutlamaz aMa Musluman Samsung Apple LG HTC ile Tweet atar tofaşa binmez bmw den inmez cumayi internet üzerinden kılar";;;;"815341955211284480";https://twitter.com/volkanpekerr/status/815341955211284480
;2016-12-31 23:40;0;1;"bmw görünce götü başı dağıtısınız";;;;"815341953650921472";https://twitter.com/serterilkme/status/815341953650921472
;2016-12-31 23:40;0;0;"@BMW @realmadriden @AlAhly happy new year my happiness";;@BMW @realmadriden @AlAhly;;"815341799795466240";https://twitter.com/muzzdava/status/815341799795466240
;2016-12-31 23:36;0;0;"bmw ?";;;;"815340932690219008";https://twitter.com/Futurama94/status/815340932690219008
;2016-12-31 23:35;1;1;"フル充電で何km走れる？新しくなった BMW の電気自動車『i3』の航続距離、走りを徹底検証 http:// dime.jp/genre/329645/ @DIME_HACKS から";;@DIME_HACKS;;"815340678548852736";https://twitter.com/DIME_HACKS/status/815340678548852736
;2016-12-31 23:35;0;0;"Police: BMW Slams Into Oxnard Home At End Of Pursuit - CBS Local https:// goo.gl/fb/5ivJoX";;;;"815340643589517312";https://twitter.com/TimothyBEdward1/status/815340643589517312
