username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-31 23:56;0;2;"#nyancat #nyan #ferrari #funny #weekend #driving #cars #exoticcars https://twitter.com/Santiago_Magic/status/521167244718792704/photo/1 pic.twitter.com/9d6HwNHRa8";;;#nyancat #nyan #ferrari #funny #weekend #driving #cars #exoticcars;"815345860607414273";https://twitter.com/Autosports_Diva/status/815345860607414273
;2016-12-31 23:54;0;0;"eBay: CLASSIC WOLSELEY HORNET 1968 998CC http:// rssdata.net/N0srH1 #classiccars #cars http:// ukdeals.rssdata.net pic.twitter.com/1frsBZlkUI";;;#classiccars #cars;"815345350386978816";https://twitter.com/UKClassicCars/status/815345350386978816
;2016-12-31 23:50;0;0;"Please RT? #cars 2016 Honda Civic Coupe 2.0L Manual - Instrumented Test http:// tinyurl.com/jhs54mc pic.twitter.com/XvCnemWVuw";;;#cars;"815344455121248257";https://twitter.com/LuxuryyCarss/status/815344455121248257
;2016-12-31 23:50;0;0;"Compare the latest #carloan #deals click here -> http:// bit.ly/CARLOANCOMPARE #carfinance #cars #newcar pic.twitter.com/iYf4NVeRrQ";;;#carloan #deals #carfinance #cars #newcar;"815344288347340800";https://twitter.com/shoppingsuite/status/815344288347340800
;2016-12-31 23:49;0;0;"Please RT? #cars 2015 Mercedes-Benz E400 4MATIC Coupe Tested: Sometimes Big Power Isn?t Everything http:// tinyurl.com/jlep2ll";;;#cars;"815344150837129216";https://twitter.com/CarssAndMre/status/815344150837129216
;2016-12-31 23:49;0;0;"Please RT? #cars 2015 Mercedes-Benz E400 4MATIC Coupe Tested: Sometimes Big Power Isn?t Everything http:// tinyurl.com/jlep2ll";;;#cars;"815344050635243520";https://twitter.com/BstCarsss/status/815344050635243520
;2016-12-31 23:48;0;0;"Please RT? #cars Jean Genie: Volkswagen Introduces Beetle Convertible Denim http:// tinyurl.com/zr5xqmp pic.twitter.com/iOR4RJMoET";;;#cars;"815343949762166784";https://twitter.com/carsfanscars/status/815343949762166784
;2016-12-31 23:48;0;2;"10 #Cars That Could Skyrocket in Value in 2017 (PopMech) http:// popm.ch/Xdy1206 #Lifestyle #Automotive pic.twitter.com/lPxqriG4t9";;;#Cars #Lifestyle #Automotive;"815343890660106240";https://twitter.com/OrganicBlair/status/815343890660106240
;2016-12-31 23:48;0;1;"Please RT? #cars 2015 Audi R18 Revealed at Sebring | Road and Track http:// tinyurl.com/gmlsld2 pic.twitter.com/PUN50jxcaR";;;#cars;"815343833974243328";https://twitter.com/NewwwCarss/status/815343833974243328
;2016-12-31 23:48;0;0;"Please RT? #cars 2016 Honda Civic Coupe 2.0L Manual - Instrumented Test http:// tinyurl.com/jhs54mc pic.twitter.com/O3MIfTpkxM";;;#cars;"815343820934180864";https://twitter.com/SporttttCars/status/815343820934180864
;2016-12-31 23:48;0;0;"Please RT? #cars Mercedes stand to benefit from rivals' 2017 switch-off | 2016 F1 season http:// bit.ly/2gsRZn3";;;#cars;"815343807818567680";https://twitter.com/MotttorBlog/status/815343807818567680
;2016-12-31 23:47;0;0;"Please RT? #cars Why Your City's Traffic Doctor Probably Can't Cure What Ails It http:// tinyurl.com/gs3mx9d";;;#cars;"815343703095148544";https://twitter.com/motorlifestylee/status/815343703095148544
;2016-12-31 23:47;0;0;"Please RT? #cars September U.S. Auto Sales: Five Takeaways http:// tinyurl.com/zp8wam8";;;#cars;"815343697361518592";https://twitter.com/fullmotorss/status/815343697361518592
;2016-12-31 23:47;0;0;"Because everyone is doing it lol #2016bestnine #instagram #fun #cars #friends #day365 https://www. instagram.com/p/BOs1N9wDmV9/";;;#2016bestnine #instagram #fun #cars #friends #day365;"815343641971556352";https://twitter.com/DayBid_Emm/status/815343641971556352
;2016-12-31 23:47;0;0;"Please RT? #cars Jean Genie: Volkswagen Introduces Beetle Convertible Denim http:// tinyurl.com/zr5xqmp pic.twitter.com/XWHKOBaL54";;;#cars;"815343582366363648";https://twitter.com/MotorsMotion/status/815343582366363648
;2016-12-31 23:44;0;0;"http:// sworld.ir/requirement/en index.html … #/ #cars +vans #cds /dvd/vhs #film #salon #biotech #art #housing /real";;;# #cars #cds #film #salon #biotech #art #housing;"815342973185564672";https://twitter.com/steslaone/status/815342973185564672
;2016-12-31 23:42;0;0;"Steamboat Springs CO #carspotting #cars #car #carporn #supercar #carspotter #supercars pic.twitter.com/fJt53a2Xk5";;;#carspotting #cars #car #carporn #supercar #carspotter #supercars;"815342351036059648";https://twitter.com/love2cars/status/815342351036059648
;2016-12-31 23:41;0;2;"You'll Never Get Into The Wrong Lyft Again http:// buff.ly/2ip5t2o #rideshare #transportation #cars #apps #startups";;;#rideshare #transportation #cars #apps #startups;"815342257440194560";https://twitter.com/the_albertlim/status/815342257440194560
;2016-12-31 23:40;0;0;"https:// parts.fo is now officially open. Follow us @PartsFo Try easy search by Part Number #CarParts #cars pic.twitter.com/8JuBlt1YLI";;@PartsFo;#CarParts #cars;"815341821048094720";https://twitter.com/motor_buzz/status/815341821048094720
;2016-12-31 23:39;0;0;""Audi Prologue Concept" #cars #pics pic.twitter.com/ug6SvxdRF4";;;#cars #pics;"815341760553648130";https://twitter.com/AddieCampfield/status/815341760553648130
;2016-12-31 23:35;0;0;"" #RalphLaurens custom Bugatti. I am in #love " #cars #pics pic.twitter.com/0xQQ9h2f29";;;#RalphLaurens #love #cars #pics;"815340683598905344";https://twitter.com/AddieCampfield/status/815340683598905344
;2016-12-31 23:35;1;1;"eBay: Porsche 944 Lux, 2.5 N/A, Long MOT, Very Straight, Oval Dash http:// rssdata.net/N0sh18 #classiccars #cars http:// ukdeals.rssdata.net pic.twitter.com/QFlr1BMwrE";;;#classiccars #cars;"815340557308280832";https://twitter.com/UKClassicCars/status/815340557308280832
;2016-12-31 23:32;0;1;""clean #Ferrari 328" #cars #pics pic.twitter.com/t78wkBxnLO";;;#Ferrari #cars #pics;"815339988753772544";https://twitter.com/AddieCampfield/status/815339988753772544
;2016-12-31 23:32;1;1;"Please RT? #cars Munich Masterpieces: 18 Highlights from the BMW Museum http:// tinyurl.com/hjp8mbl pic.twitter.com/zOb2cONNNw";;;#cars;"815339932038402048";https://twitter.com/LuxuryyCarss/status/815339932038402048
;2016-12-31 23:32;0;0;"Please RT? #cars ?02 Ducati ST2 - DVMC Motorcycles http:// tinyurl.com/zmwfy3x pic.twitter.com/xwLCXrNthH";;;#cars;"815339806691651585";https://twitter.com/CarssAndMre/status/815339806691651585
;2016-12-31 23:32;0;0;"Please RT? #cars Out of the Dark: The Future of Automotive Headlights http:// tinyurl.com/zf3s6lg";;;#cars;"815339776769490945";https://twitter.com/carsfanscars/status/815339776769490945
